library	input_set	Term	Adjusted.P.value	P.value	Odds.Ratio	Combined.Score	Genes
Reactome_2022	CAP_up	PTEN Regulation R-HSA-6807070	2.00197551507004e-05	1.58867985384436e-06	2.59767398792547	34.6857203092409	HDAC5;PSMD12;PSMD13;PTEN;NR2E1;HDAC7;PSMD9;PSMD6;PSMD4;PSMB3;PSMD2;UBC;MAPK1;TRIM27;MAPK3;CBX8;EGR1;JUN;PHC2;WWP2;PML;PSMB8;GATAD2A;PSMB9;RNF146;RRAGA;PSMA4;RRAGC;VAPA;AGO4;RHEB;PSME3;NEDD4;PSMC1;RRAGD;PPARG;LAMTOR2;LAMTOR1;LAMTOR4;LAMTOR3;LAMTOR5
Reactome_2022	CAP_up	RHO GTPases Activate WASPs And WAVEs R-HSA-5663213	2.13907404480235e-05	1.71023819811166e-06	5.53294445180962	73.471293803114	ACTR3;ACTR2;ARPC1B;WIPF2;ARPC1A;WAS;ARPC5;RNASE1;ACTG1;CDC42;ARPC2;ABI1;BTK;MAPK1;NCKAP1L;GRB2;MAPK3
Reactome_2022	CAP_up	Fc Epsilon Receptor (FCERI) Signaling R-HSA-2454202	2.18549736308577e-05	1.77919243678214e-06	2.66018964713197	35.2191844218739	PSMD12;PSMD13;BCL10;PIK3CB;RASGRP4;PSMD9;PSMD6;PPP3R1;PSMD4;PSMB3;PSMD2;UBC;PLCG2;MAPK1;IKBKG;MAPK3;LYN;VAV3;MAP2K4;JUN;FCER1G;MAP3K1;CHUK;SYK;FOS;GAB2;RNASE1;NFKB1;VAV1;PSMB8;PSMB9;NFKBIA;PSMA4;PSME3;PSMC1;BTK;TAB3;GRB2;TAB2
Reactome_2022	CAP_up	Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005	2.18549736308577e-05	1.77919243678214e-06	2.66018964713197	35.2191844218739	CD63;ECM1;ORM1;SERPINA1;STXBP3;WDR1;ITGB3;ITGA2B;SERPINE1;STXBP2;PLEK;CLU;ORM2;THBS1;CYB5R1;TMSB4X;LAMP2;QSOX1;TIMP1;CAP1;SRGN;HSPA5;PRKCB;EGF;ACTN1;APLP2;ANXA5;ACTN4;GTPBP2;TUBA4A;F5;F8;MMRN1;SERPING1;TAGLN2;PFN1;TLN1;GAS6;FERMT3
Reactome_2022	CAP_up	Intrinsic Pathway For Apoptosis R-HSA-109606	2.18549736308577e-05	1.78647457483741e-06	4.12665224705599	54.6173417945102	YWHAE;GSDMD;APAF1;YWHAB;BAD;CARD8;STAT3;SEPTIN4;YWHAZ;CASP9;PPP3R1;TFDP1;BCL2L11;CASP3;E2F1;TP53BP2;MAPK1;BAK1;BID;YWHAG;YWHAH;MAPK3
Reactome_2022	CAP_up	SARS-CoV-2 Activates/Modulates Innate And Adaptive Immune Responses R-HSA-9705671	2.37753449312242e-05	1.95763579982634e-06	2.73321942042492	35.9248157234099	BECN1;NOD2;IFIH1;RNF135;TBK1;TRIM25;NLRP3;IKBKG;KPNA2;B2M;IFNAR2;NUP214;CREBBP;HSP90AA1;SEC13;SEC24A;CHUK;CNBP;HLA-B;HLA-C;ISG15;HLA-A;TYK2;HLA-E;IL17RA;TLR1;NLRP12;NUP50;IRF7;TAB3;TLR8;TAB2;PTPN6;SEC24D;NUP58;IFNAR1;TLR2
Reactome_2022	CAP_up	Interleukin-2 Family Signaling R-HSA-451927	2.7481692864251e-05	2.29402075702599e-06	4.70149081742888	61.0498196764007	STAT5A;IL15RA;STAT5B;SYK;IL15;STAT3;INPPL1;CSF2RB;PIK3CB;GAB2;CSF2RA;INPP5D;PTK2B;GRB2;PTPN6;LGALS9;JAK2;JAK3;SOS2
Reactome_2022	CAP_up	Sema4D Induced Cell Migration And Growth-Cone Collapse R-HSA-416572	2.7481692864251e-05	2.29560680250306e-06	9.26508620689655	120.302635518609	ARHGEF11;MYL6;ROCK1;SEMA4D;ROCK2;LIMK2;LIMK1;MYH9;MYL9;RHOA;MYL12B;RHOB
Reactome_2022	CAP_up	Signaling By NOTCH4 R-HSA-9013694	2.85753903467373e-05	2.40401553633052e-06	3.27344857672592	42.3530891189867	NOTCH2;PSMD12;NOTCH1;PSMD13;PSEN1;RBPJ;PSMD9;PSMD6;NCSTN;APH1B;PSMD4;PSMB3;PSMD2;UBC;EP300;PSENEN;CREBBP;JAG1;ADAM10;YWHAZ;PSMB8;PSMB9;ACTA2;PSMA4;PSME3;PSMC1;TACC3;MAML3
Reactome_2022	CAP_up	SARS-CoV-1 Infection R-HSA-9678108	3.00211413046621e-05	2.54355731817542e-06	4.1921883173496	54.003547457275	RB1;GSK3B;BECN1;GSK3A;VCP;ST6GALNAC2;PARP4;CAV1;PARP9;PARP10;MAP1LC3B;SUMO1;CTSL;UBC;CHMP2B;CHMP4C;ST3GAL4;CHMP2A;CHMP4B;ST6GALNAC3;ST3GAL2
Reactome_2022	CAP_up	Endosomal Sorting Complex Required For Transport (ESCRT) R-HSA-917729	3.32255390025761e-05	2.83487594115058e-06	6.18087019057892	78.9514219076638	TSG101;VPS4B;VTA1;SNF8;VPS37B;HGS;UBC;CHMP2B;CHMP2A;CHMP4C;CHMP4B;UBAP1;STAM2;VPS25;CHMP5
Reactome_2022	CAP_up	P75 NTR Receptor-Mediated Signaling R-HSA-193704	3.34775878877462e-05	2.88002089651977e-06	3.00259945750452	38.3063021571395	YWHAE;PSEN1;RTN4;GNA13;AKAP13;PREX1;ABR;FGD4;NCSTN;APH1B;BCL2L11;ARHGDIA;CASP3;UBC;ECT2;ARHGEF11;PSENEN;VAV3;ARHGEF37;BAD;OMG;RNASE1;RHOA;VAV1;NFKB1;NFKBIA;ADAM17;ARHGEF2;SOS2;SQSTM1;MYD88
Reactome_2022	CAP_up	Clathrin-mediated Endocytosis R-HSA-8856828	3.34775878877462e-05	2.89633069434559e-06	2.52007331404646	32.1361409733592	RAB5B;RAB5C;HIP1;ARPC1A;CLTC;TGFA;ARRB2;CBL;GRK2;CLTCL1;UBC;FCHO2;PACSIN2;REPS2;NLRP3;KIAA0319;EPS15;LDLR;AGFG1;SH3GL1;UBQLN2;ACTR3;ACTR2;TOR1A;EGF;ARPC5;TOR1B;IGF2R;EPN1;DNM2;SNX18;VAMP7;ARPC2;SYNJ1;HGS;AMPH;GRB2;STAM2;RAB5A;PICALM;VAMP3
Reactome_2022	CAP_up	RHOA GTPase Cycle R-HSA-8980692	3.40799422527094e-05	2.96877778573721e-06	2.48351488743645	31.6085885588072	ARHGAP9;ROCK1;ROCK2;SNAP23;IQGAP1;IQGAP3;PREX1;ABR;AKAP13;SLK;RACGAP1;ARHGDIA;STBD1;ARHGDIB;FLOT1;EMC3;FLOT2;STOM;STX5;ECT2;LBR;YKT6;ARHGEF11;VAV3;BCAP31;ATP6AP1;CAV1;ARAP3;MYO9B;ARAP1;ARHGAP26;GMIP;ARHGAP24;RHOA;VAV1;ANLN;DEPDC1B;ARHGAP30;DIAPH3;DLC1;ARHGEF2;VAMP3
Reactome_2022	CAP_up	EPH-Ephrin Signaling R-HSA-2682334	3.70128942007512e-05	3.26844173133125e-06	3.04807794886383	38.5008737182841	ROCK1;ROCK2;ARPC1B;ARPC1A;CLTC;PSEN1;MYL12A;ACTG1;MYL12B;CDC42;SDCBP;NCSTN;APH1B;CLTCL1;ACTR3;PSENEN;VAV3;LYN;ACTR2;LIMK2;LIMK1;ADAM10;ARPC5;MMP9;RNASE1;RHOA;MYL6;ARPC2;MYH9;MYL9
Reactome_2022	CAP_up	HCMV Late Events R-HSA-9610379	3.70128942007512e-05	3.26844173133125e-06	3.04807794886383	38.5008737182841	TSG101;CEBPD;H3C13;H2BC21;CHMP1A;NUP214;SEC13;H2AC6;H2BC5;H2AC7;H2BC4;VPS37B;SNF8;H2BC17;H2BC18;H2BC12;HNRNPK;H4C15;NUP50;H2AC20;H2BC11;CHMP2B;H2AC21;CHMP4C;CHMP2A;CHMP4B;UBAP1;CD46;VPS25;NUP58
Reactome_2022	CAP_up	Interleukin-10 Signaling R-HSA-6783783	3.85647983248636e-05	3.45150343002956e-06	4.52040109692252	56.8517313914326	CCR1;IL10;IL1RN;IL10RB;IL1R1;IL1R2;PTAFR;STAT3;FPR1;IL18;CXCL1;TYK2;PTGS2;TNFRSF1B;ICAM1;TNFRSF1A;IL1B;TIMP1;CCR2
Reactome_2022	CAP_up	TAK1-dependent IKK And NF-kappa-B Activation R-HSA-445989	3.85647983248636e-05	3.45150343002956e-06	4.52040109692252	56.8517313914326	IKBIP;NLRX1;CHUK;NOD2;AGER;TANK;NFKB1;NFKB2;NFKBIA;NKIRAS2;TIFA;UBC;S100A12;TAB3;TAB2;IKBKG;ALPK1;N4BP1;NFKBIB
Reactome_2022	CAP_up	Nuclear Events Mediated By NFE2L2 R-HSA-9759194	3.8689450250713e-05	3.5113584060175e-06	3.2795232936078	41.1891976815604	GSK3B;PSMD12;NOTCH1;SRXN1;PSMD13;PSMD9;PSMD6;PSMD4;PSMB3;PSMD2;UBC;EP300;CREBBP;IDH1;TXNRD1;GSR;TALDO1;PSMB8;PSMB9;PSMA4;PSME3;MAFG;PSMC1;TKT;GCLM;SQSTM1;NFE2L2
Reactome_2022	CAP_up	Oncogenic MAPK Signaling R-HSA-6802957	3.8689450250713e-05	3.5113584060175e-06	3.2795232936078	41.1891976815604	YWHAB;ITGB3;ITGA2B;ARRB2;IQGAP1;PAPSS1;PPP1CB;SPRED2;BCL2L11;RAP1A;MAPK1;CSK;SHOC2;JAK2;ATG7;CAMK2G;MARK3;MAPK3;MAP2K2;AGTRAP;AP3B1;RNASE3;QKI;APBB1IP;TLN1;KDM7A;MAP3K11
Reactome_2022	CAP_up	Estrogen-dependent Gene Expression R-HSA-9018519	3.8689450250713e-05	3.53191282121664e-06	2.69057097957045	33.7765427668916	H2AX;TGFA;H3C13;POLR2A;RAD21;H2BC21;POLR2C;EP300;KPNA2;CTSD;POLR2J;H3-3B;NCOA1;H2AZ1;TLE3;MBD4;CREBBP;JUN;HSP90AA1;KDM4B;H2AC6;H2BC5;H2AC7;NCOA3;H2BC4;FOS;H2BC17;USF1;H2BC12;H2AJ;STAG2;H4C15;AGO4;H2AC20;H2BC11;TFF3
Reactome_2022	CAP_up	DNA Methylation R-HSA-5334118	3.98278373165031e-05	3.65959841691018e-06	5.49512390087929	68.7888244879793	H2AX;H2AZ1;H2AC6;H2BC5;UHRF1;H2AC7;H2BC4;H2BC17;H2BC12;H2AJ;H3C13;H4C15;H2BC21;H2AC20;H2BC11;H3-3B
Reactome_2022	CAP_up	RAC2 GTPase Cycle R-HSA-9013404	3.99163182609044e-05	3.69154494656335e-06	3.09830140946873	38.7580945991197	NCF1;NCF2;NCF4;IQGAP1;CDC42;PREX1;ABR;RACGAP1;ARHGDIA;STBD1;RAC2;NCKAP1L;LBR;VAV3;GIT2;MTX1;CAV1;CYBB;CYBA;ARHGAP26;VAV1;MPP7;DEPDC1B;DIAPH3;CDC42EP4;ABI1;LAMTOR1;RAB7A;VAMP3
Reactome_2022	CAP_up	Assembly Of Pre-Replicative Complex R-HSA-68867	4.13599916357479e-05	3.84973669163286e-06	2.77426731201646	34.588193813822	H2AX;PSMD12;PSMD13;GMNN;PSMD9;PSMD6;PSMD4;H3C13;PSMB3;PSMD2;H2BC21;UBC;H3-3B;H2AZ1;CDT1;H2AC6;H2BC5;H2AC7;UBE2C;H2BC4;H2BC17;PSMB8;PSMB9;H2BC12;H2AJ;PSMA4;H4C15;UBE2S;PSME3;H2AC20;PSMC1;H2BC11;MCM4;KPNB1
Reactome_2022	CAP_up	Transcriptional Regulation By RUNX1 R-HSA-8878171	4.19168894670032e-05	3.92658212787559e-06	2.18209626913057	27.1621696273551	H2AX;SPI1;ITGA2B;ASH2L;PSMD9;PSMD6;CCND3;PSMD4;CTSL;PSMD2;H2BC21;EP300;H3-3B;CR1;H2AC6;PRKCB;H2AC7;LMO2;GP1BA;H2BC17;H2BC12;H2AJ;PSMA4;H4C15;PSME3;H2BC11;MYL9;PSMD12;SMARCD2;SMARCD3;PSMD13;THBS1;SOCS3;H3C13;PSMB3;RBBP5;UBC;CBX8;H2AZ1;NFE2;CREBBP;PHC2;H2BC5;H2BC4;PSMB8;PML;HIPK2;PSMB9;CDK7;RYBP;AGO4;H2AC20;PSMC1
Reactome_2022	CAP_up	Growth Hormone Receptor Signaling R-HSA-982772	4.36322537116753e-05	4.1653702827375e-06	7.30111390585698	90.4513491465015	LYN;STAT5A;PTPN1;STAT5B;STAT3;IRS2;SOCS3;ADAM17;SOCS1;MAPK1;PTPN6;JAK2;MAPK3
Reactome_2022	CAP_up	Sema4D In Semaphorin Signaling R-HSA-400685	4.36322537116753e-05	4.1653702827375e-06	7.30111390585698	90.4513491465015	ARHGEF11;ROCK1;SEMA4D;ROCK2;LIMK2;LIMK1;RNASE1;RHOA;MYL12B;RHOB;MYL6;MYH9;MYL9
Reactome_2022	CAP_up	Signaling By Erythropoietin R-HSA-9006335	4.36322537116753e-05	4.1653702827375e-06	7.30111390585698	90.4513491465015	LYN;STAT5A;STAT5B;IRS2;PIK3CB;EPOR;PIK3CG;VAV1;CRKL;PIK3R5;PLCG2;GRB2;JAK2
Reactome_2022	CAP_up	RUNX1 Regulates Genes Involved In Megakaryocyte Differentiation And Platelet Function R-HSA-8936459	4.7227118599656e-05	4.53673394662567e-06	3.53782725211296	43.5269613513182	H2AX;H2AZ1;NFE2;H2AC6;H2BC5;H2AC7;ITGA2B;H2BC4;ASH2L;GP1BA;H2BC17;THBS1;H2BC12;H2AJ;H4C15;H3C13;RBBP5;AGO4;H2BC21;H2AC20;H2BC11;EP300;MYL9;H3-3B
Reactome_2022	CAP_up	Platelet Degranulation R-HSA-114608	4.74929207894126e-05	4.59060451544442e-06	2.60837259876766	32.0608087716562	CD63;ECM1;ORM1;SERPINA1;WDR1;ITGB3;ITGA2B;SERPINE1;STXBP2;PLEK;CLU;ORM2;THBS1;CYB5R1;TMSB4X;LAMP2;QSOX1;TIMP1;CAP1;SRGN;HSPA5;EGF;ACTN1;APLP2;ANXA5;ACTN4;GTPBP2;TUBA4A;F5;F8;MMRN1;SERPING1;TAGLN2;PFN1;TLN1;GAS6;FERMT3
Reactome_2022	CAP_up	Signaling By BRAF And RAF1 Fusions R-HSA-6802952	4.93607119624553e-05	4.82786529716411e-06	3.65054046806661	44.6866533943952	MAP2K2;YWHAB;ITGB3;ITGA2B;AGTRAP;AP3B1;ARRB2;RNASE3;IQGAP1;QKI;PAPSS1;APBB1IP;BCL2L11;RAP1A;MAPK1;CSK;JAK2;TLN1;ATG7;CAMK2G;MARK3;KDM7A;MAPK3
Reactome_2022	CAP_up	Metabolism Of Carbohydrates R-HSA-71387	4.93607119624553e-05	4.83004580062212e-06	1.95128856575266	23.8850493735557	B4GALT1;GBE1;HEXB;PYGM;ENO1;PYGL;SGSH;NDST1;HYAL2;HYAL3;DSE;PGM2;GYG1;PGM1;NUP214;CSGALNACT1;MANBA;SEC13;TPI1;CHPF2;GAA;CSGALNACT2;TALDO1;PHKA1;BPGM;PHKA2;VCAN;PKM;NUP50;B3GNT2;PGAM4;TKT;SLC25A11;RHCE;B4GALT4;NUP58;RBKS;B4GALT5;PFKFB2;PFKFB4;PFKFB3;HMMR;GNS;FUT4;PAPSS1;SLC9A1;PPP2CA;FUT7;UGP2;CHSY1;UBC;CHST15;ST3GAL4;PGK1;CHST13;ST3GAL6;ARSB;ST3GAL2;B3GALT4;HOOK3;LYVE1;DERA;EXT1;HOOK2;GLB1;SDC1;HPSE;GALK1
Reactome_2022	CAP_up	RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of HSCs R-HSA-8939236	6.05892610588311e-05	5.964933218799e-06	2.86765269493401	34.4967512723872	H2AX;PSMD12;SPI1;PSMD13;PSMD9;PSMD6;PSMD4;H3C13;PSMB3;PSMD2;H2BC21;UBC;H3-3B;H2AZ1;H2AC6;H2BC5;H2AC7;LMO2;H2BC4;H2BC17;PSMB8;PSMB9;H2BC12;CDK7;H2AJ;PSMA4;H4C15;PSME3;H2AC20;PSMC1;H2BC11
Reactome_2022	CAP_up	C-type Lectin Receptors (CLRs) R-HSA-5621481	6.1736687782761e-05	6.11473160616845e-06	2.45771601833623	29.5044130496987	PSMD12;PSMD13;ICAM3;BCL10;RELB;PYCARD;PSMD9;PSMD6;PPP3R1;MUC1;PSMD4;PSMB3;PSMD2;UBC;PLCG2;EP300;IKBKG;LYN;CREBBP;FCER1G;CHUK;SYK;PRKCD;RNASE3;NFKB1;PSMB8;NFKB2;PSMB9;CLEC4A;NFKBIA;CLEC4D;PSMA4;PSME3;IL1B;PSMC1;UBA3;TAB3;TAB2;CLEC4E;UBE2M
Reactome_2022	CAP_up	Ovarian Tumor Domain Proteases R-HSA-5689896	6.70635404114713e-05	6.68234561379219e-06	4.77761784814681	56.9302925126871	VCP;ZRANB1;PTEN;TNFAIP3;YOD1;NOD2;RHOA;IFIH1;RNF135;VCPIP1;TNIP1;TNIP2;UBC;CDK1;TRIM25;RIPK1;IKBKG
Reactome_2022	CAP_up	DNA Replication Pre-Initiation R-HSA-69002	6.87354706618313e-05	6.88995171311913e-06	2.55011074866094	30.3092048243905	H2AX;PSMD12;PSMD13;GMNN;MCM10;PSMD9;PSMD6;CDC45;PSMD4;H3C13;PSMB3;PSMD2;H2BC21;UBC;H3-3B;H2AZ1;CDT1;H2AC6;H2BC5;H2AC7;UBE2C;H2BC4;H2BC17;PSMB8;PSMB9;H2BC12;H2AJ;PSMA4;H4C15;UBE2S;PSME3;H2AC20;PSMC1;H2BC11;RPA4;MCM4;KPNB1
Reactome_2022	CAP_up	Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370	7.25402436409369e-05	7.31461883968875e-06	3.82162162162162	45.1931048188456	STAT5A;CEBPB;HIP1;TPM4;BCL2A1;TPM3;CLTC;STAT3;MSN;RRBP1;KLC1;PPM1B;RNF213;PRKAR1A;KIF5B;MYH9;MAPK1;GRB2;CARS1;SQSTM1;MAPK3
Reactome_2022	CAP_up	Suppression Of Apoptosis R-HSA-9635465	7.32543726596706e-05	7.4303361289642e-06	103224.0	1219069.1909045	GSK3A;RNF213;MAPK1;CTSG;TRIM27;MAPK3
Reactome_2022	CAP_up	Signaling By WNT R-HSA-195721	7.37205680640606e-05	7.53018916829118e-06	1.90938516073829	22.5242346465986	H2AX;GSK3B;CLTC;ASH2L;ARRB2;PSMD9;FRAT1;PSMD6;FRAT2;PSMD4;PSMD2;H2BC21;RAC2;EP300;SOX6;TMED5;WLS;H3-3B;TLE4;TLE3;USP8;H2AC6;PRKCB;H2AC7;NCOA3;KREMEN1;PPP2R5A;RNASE1;H2BC17;YWHAZ;RHOA;H2BC12;H2AJ;PSMA4;H4C15;PSME3;H2BC11;PFN1;PSMD12;CTBP2;PSMD13;KLHL12;SNX3;PPP2CA;GNG10;PPP3R1;H3C13;GNG5;PSMB3;RBBP5;UBC;PIP5K1B;H2AZ1;CREBBP;ZRANB1;H2BC5;CSNK1A1;CAV1;H2BC4;PSMB8;PSMB9;RNF146;AGO4;H2AC20;PSMC1;GNB2;GNB1;GNB4;CTNNB1
Reactome_2022	CAP_up	Cell Recruitment (Pro-Inflammatory Response) R-HSA-9664424	7.37205680640606e-05	7.56559529058379e-06	6.69229847885974	78.9149112454774	GSDMD;ENTPD1;IL18;MEFV;NFKB1;NFKB2;PYCARD;PSTPIP1;IL1B;C3AR1;CASP1;NLRP3;CTSG
Reactome_2022	CAP_up	Cargo Concentration In ER R-HSA-5694530	7.59509530032239e-05	7.83980600808934e-06	5.45307443365695	64.1079597029113	SERPINA1;SEC24A;CTSZ;TGFA;F5;F8;LMAN2;COL7A1;STX5;TMED2;CD59;PREB;CNIH2;SEC22B;SEC24D
Reactome_2022	CAP_up	MHC Class II Antigen Presentation R-HSA-2132295	7.84591970812427e-05	8.14552523397149e-06	2.75478372728734	32.2806709559581	DCTN2;DCTN4;CLTC;KIF11;IFI30;KLC1;KIF15;KLC3;ACTR1A;RACGAP1;CAPZB;CTSL;KIF5B;KIF3C;CTSE;CTSD;CTSB;CTSA;SEC13;SEC24A;KIF23;DNM2;DYNC1LI1;CENPE;DYNC1LI2;CAPZA1;CAPZA2;KIF2C;KIF20A;SEC24D;ACTR10;RAB7A
Reactome_2022	CAP_up	Chk1/Chk2(Cds1) Mediated Inactivation Of Cyclin B:Cdk1 Complex R-HSA-75035	8.04294871726102e-05	8.44605593220728e-06	13.8858988159311	162.212445243219	YWHAE;CCNB1;YWHAB;CHEK1;CDK1;CDC25C;YWHAZ;YWHAG;YWHAH
Reactome_2022	CAP_up	Alpha-Linolenic (Omega3) And Linoleic (Omega6) Acid Metabolism R-HSA-2046104	8.04294871726102e-05	8.44605593220728e-06	13.8858988159311	162.212445243219	ELOVL1;ACOT8;SYCP2;ACSL1;ELOVL5;ACOX1;ELOVL3;ACAA1;ABCD1
Reactome_2022	CAP_up	RHOH GTPase Cycle R-HSA-9013407	8.7051126003512e-05	9.19334683927304e-06	4.94503597122302	57.3477330074205	VCP;ROCK1;ROCK2;CAV1;OSBPL11;NSFL1C;TMEM59;TUBA1B;ARHGDIA;ARHGDIB;STOM;CSK;LAMTOR1;DBN1;RAB7A;VAMP3
Reactome_2022	CAP_up	Formation Of beta-catenin:TCF Transactivating Complex R-HSA-201722	9.05147944503021e-05	9.61314642729939e-06	3.58262816377642	41.3878782808302	H2AX;TLE4;H2AZ1;TLE3;CREBBP;H2AC6;H2BC5;H2AC7;H2BC4;ASH2L;H2BC17;H2BC12;H2AJ;H4C15;H3C13;RBBP5;H2BC21;H2AC20;H2BC11;EP300;CTNNB1;H3-3B
Reactome_2022	CAP_up	RHOC GTPase Cycle R-HSA-9013106	9.2717703956215e-05	9.90242780916616e-06	3.22461806808613	37.1564052788368	ROCK1;ROCK2;IQGAP1;IQGAP3;AKAP13;PREX1;ABR;SLK;RACGAP1;ARHGDIA;FLOT1;FLOT2;STOM;STX5;LBR;ARHGEF11;CAV1;MYO9B;ARHGAP26;RHOA;ANLN;DEPDC1B;DIAPH3;DLC1;VAMP3
Reactome_2022	CAP_up	RHO GTPases Activate CIT R-HSA-5625900	9.27372078762275e-05	9.96974453960108e-06	8.4899461400359	97.7698427715058	PPP1CB;MYL6;PPP1R12A;PRC1;KIF14;MYH9;RNASE1;MYL9;RHOA;MYL12B;RHOB
Reactome_2022	CAP_up	Polo-like Kinase Mediated Events R-HSA-156711	9.27372078762275e-05	1.00151757909291e-05	10.2883464943766	118.433364803302	CCNB2;CCNB1;CENPF;PLK1;EP300;MYBL2;CDC25C;FOXM1;PKMYT1;CDC25A
Reactome_2022	CAP_up	Regulation Of Necroptotic Cell Death R-HSA-5675482	9.47747123122656e-05	1.02917647021672e-05	5.76673855739276	66.2261859050782	HSP90AA1;MLKL;RIPK3;CFLAR;TANK;SDCBP;UBC;FLOT1;TNFSF10;PELI1;FLOT2;RIPK1;FADD;BIRC2
Reactome_2022	CAP_up	TNF Signaling R-HSA-75893	9.71618990001641e-05	1.06089662989439e-05	4.28094367835188	49.0331199524812	CHUK;USP4;SPPL2A;TNFAIP3;CFLAR;TANK;TNFRSF1A;BAG4;ADAM17;UBC;TAX1BP1;TAB3;RIPK1;TAB2;FADD;IKBKG;RBCK1;BIRC2
Reactome_2022	CAP_up	RHOB GTPase Cycle R-HSA-9013026	9.98990252825247e-05	1.0967434756554e-05	3.3013949013949	37.7038450871685	ARHGEF11;ROCK1;ROCK2;CAV1;SNAP23;MYO9B;ARHGAP26;IQGAP3;RHOB;AKAP13;PREX1;ABR;ANLN;DEPDC1B;SLK;DIAPH3;RACGAP1;DLC1;FLOT1;FLOT2;STOM;ARHGEF2;ECT2;VAMP3
Reactome_2022	CAP_up	Oncogene Induced Senescence R-HSA-2559585	0.00011340499316264	1.25178542572126e-05	5.14982620160613	58.133064251866	RB1;CDKN2D;CDKN2B;CDKN2C;ETS2;TFDP1;AGO4;UBC;E2F1;MDM2;E2F2;MAPK1;E2F3;ETF1;MAPK3
Reactome_2022	CAP_up	DNA Damage/Telomere Stress Induced Senescence R-HSA-2559586	0.000117710368569145	1.30633225261701e-05	3.49056254968295	39.2538264615009	H2AX;RB1;H2AZ1;CDKN1A;H2AC6;H2BC5;H2AC7;TINF2;H2BC4;H2BC17;H1-0;LMNB1;H1-2;CCNA2;H2BC12;H2AJ;CCNE2;H4C15;H2BC21;H2AC20;H2BC11;UBN1
Reactome_2022	CAP_up	Antiviral Mechanism By IFN-stimulated Genes R-HSA-1169410	0.000117760438312738	1.31391419835812e-05	2.98583810555641	33.5605660476879	RNASEL;EIF4E3;EIF4A3;UBE2L6;IFIT1;OASL;HERC5;UBC;TRIM25;KPNA4;KPNA2;MAPK3;NUP214;SEC13;MX2;MX1;EIF2AK2;ISG15;PPM1B;OAS1;NUP50;OAS3;NEDD4;EIF4G3;KPNB1;NUP58;EIF4G2
Reactome_2022	CAP_up	Potential Therapeutics For SARS R-HSA-9679191	0.000122934133413157	1.37897476620964e-05	2.77414446207142	31.0470740071236	ROCK1;ROCK2;KEAP1;ARID4B;FURIN;PHF21A;TBK1;SAP30L;PLCG2;RIPK1;SUDS3;JAK2;IL6R;JAK3;IFNAR2;ZBP1;HSP90AA1;SYK;IL1R1;IFNGR1;IFNGR2;TYK2;VAV1;SAP30;GATAD2A;FKBP1A;BTK;GRB2;IFNAR1;NFE2L2
Reactome_2022	CAP_up	MAP2K And MAPK Activation R-HSA-5674135	0.000125042720142391	1.41008795387303e-05	4.70928400137033	52.5992804536952	MAP2K2;YWHAB;ITGB3;ITGA2B;ARRB2;IQGAP1;RNASE3;APBB1IP;RAP1A;MAPK1;CSK;LAMTOR2;TLN1;MARK3;LAMTOR3;MAPK3
Reactome_2022	CAP_up	HCMV Infection R-HSA-9609646	0.000126343019396084	1.43228959935895e-05	2.52322633356636	28.1431863795749	TSG101;CEBPD;H3C13;H2BC21;CHMP1A;NUP214;SEC13;H2AC6;H2BC5;H2AC7;H2BC4;SNF8;VPS37B;RNASE1;H2BC17;NFKB1;H2BC18;PML;H2BC12;DYNC1LI1;DYNC1LI2;HNRNPK;H4C15;H2AC20;NUP50;CHMP2B;H2AC21;H2BC11;CHMP4C;CHMP2A;CHMP4B;UBAP1;CD46;VPS25;NUP58
Reactome_2022	CAP_up	Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531	0.000128404896514075	1.46332549130002e-05	2.89036608863198	32.1761735062961	PSMD12;ANP32A;YWHAB;PSMD13;ZFP36L1;PSMD9;PSMD6;ZFP36;EXOSC4;PSMD4;PSMB3;PSMD2;UBC;TNPO1;NUP214;PRKCD;TNFSF13;MAPK14;YWHAZ;PSMB8;PSMB9;PSMA4;XRN1;PSME3;PSMC1;MAPKAPK2;DCP2;HSPA1A
Reactome_2022	CAP_up	Nucleotide-binding Domain, Leucine Rich Repeat Containing NLR Signaling Pathways R-HSA-168643	0.000128780883161896	1.47529412691432e-05	3.74879923150816	41.7018978957154	CHUK;TNFAIP3;NLRC4;NOD2;MEFV;MAPK14;NFKB1;MAPK13;NFKB2;CASP9;PYCARD;PSTPIP1;AIM2;CASP4;CASP1;NLRP3;TAB3;TAB2;IKBKG;BIRC2
Reactome_2022	CAP_up	Paradoxical Activation Of RAF Signaling By Kinase Inactive BRAF R-HSA-6802955	0.000130538619282738	1.50321918386447e-05	4.37897325176922	48.6298840544538	MAP2K2;YWHAB;ITGB3;ITGA2B;ARRB2;IQGAP1;RNASE3;APBB1IP;RAP1A;MAPK1;CSK;JAK2;TLN1;CAMK2G;MARK3;MAP3K11;MAPK3
