gene_symbol	D_meta	logFC_d	padj_d	logFC_v	padj_v
BRICD5	-0.4645189018444828	-0.440402422418585	0.0106637575071716	-0.163556314	0.426526248
CDPF1	-1.8288389798263496	-0.440388336185253	0.000414267581931	-0.618027573	0.00031054
DIS3	-0.3455212255824509	-0.440336200844343	0.0333741121774166	-0.078514249	0.301827928
FUNDC2	-0.11777496165053242	-0.440322919144688	0.352780619400489	-0.13593139	0.540642592
NOL11	-2.0895796931710087	-0.440308264894624	0.007291428665717	-0.669804584	1.46401325703554e-05
CD68	0.45598984247893537	0.440028589372407	0.0085049063347878	0.02605709	0.91744193
THAP7	-1.8322834281218818	-0.439997551773671	0.0553820449318137	-0.654671168	1.76602641589658e-05
SLC12A6	3.3079068176717414	0.439764339564015	0.0084955461754956	1.048897638	3.63752029474507e-06
SLC39A1	0.6751910588194976	0.439764006665976	0.0014607524390667	0.208033371	0.318164692
ITGB5	0.22389255108596604	0.439687063261541	0.19796527215185	0.353285843	0.405465352
WDR77	-2.578109057958772	-0.439655877904443	0.0088727957787861	-0.699241223	8.24344163774279e-07
FAM174B	1.7551539870501722	0.439552095494047	0.193089407089626	1.145526467	0.001620693
ZC3H14	-3.199731320682184	-0.439472686946563	0.000683920755173	-0.619000798	8.003618709541251e-09
SIVA1	-0.634921595499887	-0.439437748102532	0.001363525647481	-0.08832586	0.756464548
GRB2	5.29660655792694	0.439327739723744	0.0001958447557319	1.015674018	1.39344301433122e-09
FBXL19-AS1	-0.23725025389435356	-0.439308887659003	0.0110765942525695	0.296741751	0.050569948
ORM2	9.214295044281947	0.439210504478135	0.552962501390019	2.997472274	7.75536909615588e-07
LASP1NB	0.816800680627974	0.439176540927628	0.0568773372468497	0.565603276	0.011981523
COPG2	0.379430793144073	0.43916681774057	0.0597465560900709	0.235847826	0.115082625
CSGALNACT1	1.4777071931972956	0.439027159598234	0.136491169141187	0.862502865	0.001032022
RCC1L	-0.9949086883297666	-0.438844326026513	0.138411565096197	-0.529590159	0.000900303
CD81	-2.394171744256488	-0.438706576874885	0.0019179427631843	-0.866033465	7.03690999077792e-05
UPRT	-1.7108032400941728	-0.438702452243836	0.0046371460017749	-0.519039908	2.40073282559077e-05
AKAP1	-3.234064789278163	-0.438600212751569	0.146177128998435	-0.963326723	4.63198444450535e-07
PLD2	0.42288820236096747	0.438570405407781	0.0243682965574747	0.262469243	0.297259489
SERINC1	4.164131845565877	0.438324238465906	0.0006581323545739	0.955048924	5.48543382635965e-08
ARAF	0.6730023520724319	0.438287801808649	0.223497713702842	0.36932397	0.001341923
ADCY9	-3.968530859068536	-0.438209744235778	0.202828873011873	-1.065746258	6.86812859005808e-08
MTR	-6.2953712644853805	-0.438017038191712	0.0184460702357713	-1.289103772	5.63998664237852e-10
TMTC4	-1.77278730464503	-0.437956501827072	0.144050817881115	-0.730765723	4.49208779962912e-05
SGTB	1.1025045960110194	0.437921177558553	0.289415689818076	0.601131425	0.000529883
IFT46	-0.8010953345476065	-0.437695686855483	0.0369285709350238	-0.381951677	0.002798833
USP15	3.9373187396689273	0.437645795141155	0.0011842879349147	1.082168143	8.06795197746825e-07
SNRPC	-0.09949008096357459	-0.43737937857252	0.320018032685305	0.10022363	0.669770462
AIF1	1.0389829524862566	0.437375049621762	0.0016566695125913	0.746230054	0.070020194
ZNF761	-2.0009913344459034	-0.437218697843568	0.164321487131825	-0.609625833	9.94947080664945e-07
GMPR2	5.576686611810241	0.437108852471274	1.38035501853998e-05	1.038070435	1.90498380483177e-09
ANKRD33B	5.695929962990287	-0.436903147843243	0.283091035378382	1.463192225	1.11389705547947e-08
RASAL3	-0.7028947715785299	-0.436839750756855	0.0007992788375919	-0.156975639	0.461173763
CLN8	-1.4656819881959922	-0.436701410881963	0.0098336689616983	-0.524777865	0.000121472
TP53I13	-2.2002362519916865	-0.436687625639126	0.0004285440907654	-0.924722052	0.000678887
F8A2	0.8067675357988678	-0.43651732739413	0.174470251190075	1.122669946	0.018532561
F8A3	-0.15225802399424074	-0.43651732739413	0.174470251190075	0.18456921	0.718620942
LDOC1	-4.030264654496121	-0.436479898766003	0.172933350788822	-1.339642367	1.70357500558083e-06
PWP2	-1.1973856582897706	-0.436399148276005	0.0834268956257386	-1.187562303	0.023979992
CSPP1	-1.5218964727889217	-0.436370320989962	0.0063074500663408	-0.507337428	7.81344344109748e-05
DNAJB1	-0.755571687769014	-0.436298661221275	0.0001403247926216	0.300278725	0.271854746
TKT	7.236730296393751	0.436209507076585	0.0026261060477642	1.340624107	1.0569955911782198e-11
SERF1B	-2.227104968985306	-0.436183506035462	0.0081474013402023	-0.966378151	0.000215626
SERF1A	-2.227104968985306	-0.436183506035462	0.0081474013402023	-0.966378151	0.000215626
CCND1	-2.8472784532552735	-0.436008425630336	0.278465525777769	-1.091379134	1.00936549644013e-05
FIG4	1.9099515221047223	0.4359167152993	0.0006248204649664	0.762470803	0.000663769
ITPKC	6.413164982875984	0.435913479574455	0.0325279052549827	1.653839233	4.32158497614273e-08
TENT2	1.4280267248049667	0.435869130093439	4.14632733116021e-05	0.363312932	0.002491037
SELENOH	-0.24048690656338323	-0.435832876824598	0.197887497866565	-0.240458396	0.188369482
PTTG1IP	5.403216139809623	0.435814679570875	3.57363468988088e-05	0.94885841	3.50398734490886e-10
TRIM36	0.1643015666290863	0.435804448140842	0.192872830984594	0.10312039	0.682291537
LINC02210	-8.493451300662743	-0.435757011160871	0.0020725888244298	-1.584059623	3.40607669751017e-12
NFKB1	3.1323617676479927	0.435685064451855	3.00467439007814e-08	0.682024742	4.15782533247229e-05
RCBTB1	-0.12934726102718053	-0.435647587616861	0.116010483423204	0.171674933	0.135807967
GPM6A	-1.4252201107935678	-0.435579971228977	0.20476229573997	-1.281254719	0.010219374
ZNF678	-6.430695257817003	-0.435289610721178	0.0947139241389886	-1.250484193	1.78090625535385e-11
SPATA24	0.06197703511147712	0.435288398669521	0.220391600947462	-0.237263726	0.207704134
EMC1	-1.3511828242890598	-0.435280150951894	0.112247143445218	-0.664259752	0.000358237
MT1E	0.8446246023525479	0.435255089581836	0.0119735048871823	0.839950475	0.096542738
NFE2L2	5.971494753189839	0.435196731196234	0.0008888816984239	1.327163149	9.93769881488543e-09
GK5	-1.6002428335102512	-0.435165630032869	0.0470330191573243	-0.682349088	0.00014331
MYO1B	1.00425569453456	0.435164523491806	0.121595423045038	0.980814782	0.022814025
ZNF26	-5.120226382886322	-0.435057589298477	0.0007767522952518	-1.083069817	6.124647654568151e-09
BTF3L4	-0.7772355743765644	-0.434865432869993	0.0003540411107875	-0.098176164	0.28331586
ACOT13	1.6539127780420766	0.434852394565759	0.0014332815952702	0.485444321	5.41116112268088e-05
NARS2	-2.815879547920197	-0.434773095859977	0.0188687622275786	-0.811992328	9.71542141764626e-07
ATP5PF	0.9235589662110681	0.434766666816826	0.000974882122543	0.565538532	0.111858339
PLA2G15	2.0277271334113935	0.43460844607415	0.0072296439336899	0.63522384	1.20353156258485e-05
RUSF1	-2.0919348576130257	-0.43457237831281	0.0024219088319009	-0.803496167	0.000161325
FAM241B	-5.933820101327156	-0.434497135863853	0.32190617264734	-1.839403371	4.61627632422136e-07
EBF1	-4.345240656985716	-0.43434530083704	0.231413431804398	-1.44963902	1.56851374675036e-06
SFT2D1	5.331532480305169	0.434183914522729	3.09207987665993e-05	0.958249692	7.23613959152862e-10
DNAJB12	2.1409516726275117	0.434128622031619	0.0006240966070721	0.559840271	6.86563680217905e-06
MEAF6	-1.1920324590630318	-0.434114256346896	0.0069343414611341	-0.450293103	0.000612279
SUMO1	1.2069808807585474	0.434087970527428	0.293327974172365	0.759292348	0.001334408
LRRC40	-0.28589070063324123	-0.433972355929447	0.0979160857853118	-0.167097915	0.158136737
PAQR4	2.340951426060992	0.433920910883508	0.0009787583581132	0.870721719	0.000132632
RMDN3	-1.6574486544797824	-0.433872840812904	0.002143127556301	-0.693723967	0.000777717
RBAK	-2.175771922867769	-0.433785217521844	0.0896033627916798	-0.661332107	1.27996073845287e-06
RPA2	-0.9406920347989854	-0.433739612364047	5.5314752509381e-05	-0.102888011	0.458071469
RNFT2	-1.8035217720659935	-0.433664374228543	0.135233333160605	-0.807228573	9.96265753964628e-05
YOD1	1.0260827759109326	0.433613885936008	0.0908269304571895	0.743338348	0.007030168
LTA	-0.9831585547231891	-0.433598062370548	0.024980609666241	-0.654676203	0.011423169
TPCN2	1.5048916474916212	0.433574185416551	0.0011317699512125	0.505671468	0.000375078
SMIM5	0.5266177844198225	0.433546672648089	0.141882308562138	0.563595214	0.060757598
EEF2K	-4.050261585776859	-0.433482888769328	0.0282643014586328	-1.025732182	5.70756748589109e-08
BLTP1	0.5041285286308024	0.433236035848703	0.217648078080998	0.41950321	0.019075215
STK17A	-0.16899463367233275	-0.433209076999188	0.0191785942207176	0.326613205	0.057176121
TRIR	-1.2350916481420957	-0.43318746450551	6.0522893334897e-07	0.336129895	0.216488724
NBPF11	-0.9794635855353595	0.433058428796418	6.08920433571904e-05	-0.736291729	7.24609578049177e-06
AGAP1	-10.6861119717497	-0.433056629221642	0.381559058070699	-2.131604997	1.44608491833893e-11
PEDS1	-1.40529204262995	-0.432959033517151	0.0004241554144618	-0.415051781	0.000557612
SMYD2	-2.5398550317977855	-0.432847879930221	0.0010136529709132	-0.758544602	1.02770945717343e-05
LSM4	-0.9310029249119952	-0.432807464170121	0.0047542757707915	-0.487756708	0.017528057
EIF4B	-1.486447784443969	-0.432662119310679	0.0002589446291436	-0.563492961	0.003007343
PNRC2	-0.26321772925546	-0.432654180577418	0.04956648464698	0.110528227	0.452189129
CUBN	-0.7164511941421905	-0.432587512460094	0.189017561442287	-0.593976086	0.013017463
CLTC	2.8464837882168954	0.43258203495774	0.239370817742254	0.795125283	1.50551870376677e-07
RPL36A	-4.115769184052471	-0.432423325059128	2.83164017922404e-05	-1.124429799	2.68142097277085e-06
UTRN	-0.8912685311240258	-0.432340971199495	0.0027074321365973	-0.427046317	0.0266175
BPHL	-6.041513188492356	-0.432127592798508	0.0057020684970203	-1.246918147	1.12278233333253e-09
JADE2	-3.876076004288437	-0.432080551036423	0.0181974994256735	-0.934419873	3.2137429993538e-08
KIF22	-1.125853159719116	-0.432039710859137	0.0407977959764811	-0.674986104	0.003575713
AFF1	1.6557223562854757	0.431981542609393	0.0016631672357943	0.653346615	0.000587536
BCS1L	-0.9692335705683024	-0.431902454639043	0.0094079471444403	-0.565447674	0.013173285
SMIM30	-0.4350727705935379	-0.431815962225441	0.0109811772417743	-0.137716912	0.668723922
SHISA4	-0.33089555435803564	-0.431773956687326	0.165800696239578	-0.505115062	0.227468434
TNPO1	1.2076477465285729	0.43166280810749	0.0001979647118611	0.40483199	0.009609335
MRPS9	-1.6356722900434397	-0.431484980196219	0.023379986139247	-0.708715265	0.000238348
TBC1D10C	-1.1455181458876198	-0.431317293714372	6.3133254841439e-06	-0.143768887	0.461359373
DDB1	-0.4799375976114772	-0.431309605198203	0.0546868858449161	-0.316341041	0.048585412
BABAM1	-0.5822018972553615	-0.431138771063466	0.0027376323709411	-0.166772145	0.439425068
NECAB3	0.08077895841201768	0.431087859932559	0.264880611664612	-0.170113426	0.307359645
BRF1	-3.0022435895819393	-0.43107396116296	0.106442231314586	-0.862468857	3.34315467387426e-07
MPG	0.21198050126901907	0.431010662110912	0.321934065254502	0.239645792	0.13067179
CD86	-0.539283020192534	-0.430912645630452	0.236719910834677	-0.592355287	0.043093083
RABIF	1.3327919315023278	0.43081623186545	0.0604223916076796	0.447890442	1.66309723694266e-05
NPM1	-0.8957163483315047	-0.430770811663898	0.0028741419669375	-0.571868888	0.060510713
SKAP2	7.084222908771648	0.430715354405043	0.0158707473454827	1.424668133	2.97120708574356e-10
PEAR1	0.5092869441709549	0.430492433834026	0.287876541138498	0.730339199	0.083966829
BRD3OS	-1.1153992262417411	-0.430486917230152	0.0881386159450286	-0.4786312	0.000194063
RAB38	0.18385889174027947	0.430424916656642	0.220811235026404	0.207978007	0.388626853
AARS2	-3.271811569755307	-0.430319678420288	0.040768405398013	-0.864972278	1.33631211294645e-07
LINC01252	-6.193985484390864	-0.430229187039507	0.0397458966585174	-1.798678394	2.80298023454843e-07
ANKRD13A	3.7823336869009916	0.430044377899431	2.9124933035408e-05	0.945794133	1.15905353398887e-06
YJU2	-0.6098673013404068	-0.429890757811438	0.275138831142362	-0.396515652	0.003400081
SSBP4	-1.2386154225013113	-0.429668129881713	0.0056581231177209	-0.702225919	0.007036872
FPR3	-5.252964352905465	-0.429563362822288	0.374883886609794	-1.796729696	1.79720796444392e-06
L3HYPDH	-4.450051946417752	-0.429531654770058	0.215491772621112	-1.039220895	5.043976738675621e-09
BAIAP2	-0.8622627667036417	-0.42948208503791	0.0283306306523649	-0.501852733	0.007730907
EAF1	1.9555787752717113	0.429390632670088	0.0139552908444063	0.602383276	6.75545276116078e-06
JUP	-0.1360409840805019	0.429313799797551	0.439596906200981	-0.490187727	0.135620453
SLC35G5	0.05828516578847248	0.429277839528917	0.312987591833969	-0.271297257	0.427998541
SGCB	-3.5258963462980746	-0.429255503397991	0.284622540888782	-1.077708998	4.72015832482866e-07
ERGIC3	-0.7242623556630146	-0.429222087190851	0.0004068412064617	0.057132736	0.760750675
FBXL6	-0.708235414882715	-0.429222083916637	0.0011972190731397	-0.2513927	0.226028946
RAB5A	4.119147449431512	0.429193370486537	0.0007371196328129	0.945829013	5.13400034919947e-08
ASB2	-2.397557498528536	-0.429125762024167	0.108900965344017	-1.039314128	6.07955992287091e-05
HMGA1	0.15240056707328922	0.429080833820495	0.240751171304566	0.127759506	0.491206093
EIF2B3	-1.05279582775893	-0.429079820969387	0.0656573753746733	-0.526309283	0.000919496
CCT4	-0.29073176890357433	-0.429068079073659	0.0854713963686402	-0.180457597	0.207784371
PLGLB2	0.07274617613414561	0.42906807389219	0.362635541771322	-0.172558618	0.559458334
PLGLB1	-0.11984100918119525	0.42906807389219	0.362635541771322	-0.310845613	0.041769693
SNX3	6.977909647113815	0.428986074831181	0.0005765170012937	1.539718377	6.79609240324367e-09
UBE2E2	-1.622061300574165	-0.428905010550094	0.0063074500663408	-0.723448637	0.000660899
MEN1	-1.1918717877215326	-0.428859459100748	0.0099991898365239	-0.641414957	0.004177053
TMEM184B	2.917646853066866	0.428856495645872	0.0007368098327335	0.752480879	1.0729683509194e-06
CXCL10	-0.06439996545911356	-0.428787633355357	0.467579990521669	0.14091039	0.811770835
SELENOT	6.6334548230136186	0.428759356743322	3.8296437157875e-05	1.165924974	7.594871549171949e-11
LIPH	0.7072342555958953	0.428658151594248	0.245192359148437	0.844174906	0.043095808
HEBP2	4.900758038598429	0.428559179259304	0.0121961511293055	1.049400611	2.66342948756153e-09
CAPZA1	7.086444477923393	0.428524270912533	0.0223205489842995	1.34725838	1.25802653266127e-12
RANBP6	-0.6767903170387275	-0.428405602191432	0.0009157599932386	-0.135144565	0.412376765
CENPX	-0.7081335214708978	-0.428219381522697	0.0012357050693486	-0.306156596	0.276417023
PRXL2A	-5.325726871029694	-0.428146304018532	0.109685297566293	-1.486237599	1.28661148193183e-07
POGZ	-0.4645024256742666	-0.42808743765131	0.0066726747159473	0.023187802	0.789121799
NUCKS1	-2.8942154479663635	-0.428071479541746	0.0161793679119492	-0.881737593	2.01698688231115e-06
SDCCAG8	0.7901826772953081	0.427763842842388	0.0215066357499734	0.353491422	0.003524037
PRRC2A	1.2980160705336177	0.427672429793825	0.0001916778505339	0.416749353	0.003851424
CX3CR1	-2.5257824191083103	-0.427575088582704	0.0824478989742251	-1.348009161	0.000394776
KLHL12	3.2161391544999747	0.427538454859774	1.83292755674492e-06	0.617894265	3.62540783717908e-07
CCDC57	-0.32929622227195254	-0.42747582555735	0.148805657888457	-0.23264042	0.04890604
STXBP5	1.8871060358730745	0.427451623177575	0.0176010823301351	0.995970487	0.000919389
ENDOG	-0.8272913838648933	-0.427303035834961	0.0511345937028841	-0.529158644	0.008239729
PSMD9	1.5019859768514	0.427247075899896	0.0873159573764307	0.634599755	9.53377229944745e-05
DNLZ	-0.8139218672031228	-0.427246474774921	0.0349851762945455	-0.652956675	0.028823025
DDHD1	-3.028278232583912	-0.427233154321399	0.0108111149919244	-0.894706604	1.47740572806087e-06
YWHAG	2.0679358044693967	0.427188875934123	0.0017863496928693	0.61170316	1.4383793635671e-05
PELI2	2.854895041047283	0.426830054006097	0.0022966470994131	0.920246027	1.0455461221183e-05
RPS6KA1	5.4638223052049675	0.426795604614799	0.0008633207003795	1.125070481	2.7145568597741903e-09
RASSF3	1.3571759671524681	0.426763090389715	0.19697682990269	0.674665559	0.00026489
IRF8	-1.418575763442097	-0.426688018006622	0.0014746312788674	-0.682856362	0.004114723
DTX2P1-UPK3BP1-PMS2P11	-0.9640319904576251	-0.426641221430727	2.29639013746777e-05	0.214460877	0.577707237
CFAP70	0.1564073336646582	0.426602234535136	0.23069229557149	0.141175338	0.511672345
LRRFIP1	1.5721946682509051	0.426408743789255	0.0035677386044524	0.593358048	0.000288156
SOX5	-2.1968588433452463	-0.426293690810132	0.381087437886107	-1.28609863	0.00052791
GALT	-2.882275224151946	-0.426261489457286	0.0056227293666506	-0.870645171	3.02402179383919e-06
ZNF565	-1.774626076476695	-0.426099892134243	0.0569188590165596	-0.501244721	9.48885041647731e-07
PRPF40A	0.9540873337428071	0.426020689607428	0.0007140939739123	0.248390333	0.005176592
TSC22D1	-0.17260934516078472	-0.425906175147365	0.123971555369346	0.151329869	0.536362309
PCMTD2	-2.7703196455421306	-0.42588654692218	0.0017735413632606	-0.585743263	3.46674401042162e-08
SLC4A1AP	2.106465324821606	0.425872011083155	0.0002725372346089	0.576969479	2.13427882358125e-05
FAAH2	-3.1843569877785067	-0.42578878694381	0.220391600947462	-1.248456386	1.32657192785974e-05
ZNF195	-3.432924675057188	-0.425751105490654	0.003156064366418	-0.796057308	5.15060485425117e-08
SERF2	-0.24584041073732144	-0.425742858569526	5.79939844946055e-06	0.798742049	0.006673729
ALG1	-0.812127013067858	-0.425537518847671	0.112909817964503	-0.492701684	0.00332285
PSAT1	0.6503629939680807	0.425536493577818	0.148872082861293	0.591175313	0.02484183
DDX18	-1.6967590543569473	-0.425451411402271	0.0039674376449323	-0.643928544	0.000207334
NUDT9	-1.0097351979988507	-0.425337339011573	0.0187274500332264	-0.548126727	0.004531221
